startup_id,founder_id,session,societe,fondateur
C2379,F2943,09/2024,wyngo,Bilel Rahmouni
C2380,F2944,09/2024,QuantoTrade,Mahdi Chaari Ons Hadrich
C2381,F2945,09/2024,Bio Green Pousses,KElhyaersi dLdaidnjeim Dierbali Hamza Aljane Taha Khoubaib Naffeti
,F2946,09/2024,Astratransit,Yosra Ahmed Majdi Ahmed
,F2947,09/2024,Aventoura,NSaamjoiu Aam Kraissaoui Mohamed Ali Maazoun
,F2948,09/2024,AGARUW HUB,Dhia Saadi Mejda Khaled Zeineb Ben Abdallah Hedi BenRomdhane
,F2700,09/2024,ITri,Majdi Ben Farhat Hanen Louati Ramzi Halouani
,F2154,09/2024,Hapivot,Francois Dejeager Anis Dabbebi Saber Jelassi
,F2949,10/2024,Coloc'Qui,Chaima Torkhani Marwa Torkhani Mohamed Aziz Saouabi Mohamed Amine Hamdi
,F2576,10/2024,OLINDIAS,Mohamed Lotfi Sassi
C2382,F2950,10/2024,Ailine Pro,Ines Achour Saif Chtourou Nadra Achour
C2383,F2951,10/2024,LR Move,Mahdi Oueslati Yassmine Gritli
C2384,F2952,10/2024,PlayHalla,ZGehyanitahb SGariditalini AMyomsaeanb M Baosumsboiuhdi IYmatehnr eObu Seasildaatini
C2385,F2953,10/2024,Renaissance,Morsi Feki Souleyma Khadhraoui
C2386,F2954,10/2024,Twins,Olfa Bilel Ala cherni
,F2955,10/2024,AIO EVENTS,Iyed Ben Massoud Oussama Errifi Derouich Aymen Ali Baroudi
C2387,F2956,10/2024,TOLLXPRESS,Mondher Ayadi Yosri Ayadi
C2388,F2374,10/2024,Receeto,Business Software and services
C2389,F2957,10/2024,Save the Plate,Dhia Eddine Zouari Sarra Soussia
C2390,F2958,10/2024,SV LAB,Aymen Bjaoui Marzouki Mohamed Amine Moez Ben Mosbah
C2391,F2959,10/2024,mevenda,Mohamed Hajjem Amal Hemdana Hamza Borchani
C2392,F2374,10/2024,In2-Technologies,Business Software and services
C2393,F2960,10/2024,Skazy Tunisia,Selim Mhedhbi Mohamed Sabri Belgaroui Hatem Bellagi
C2394,F2961,10/2024,Oop'la,Marwa Baccouche Faouzi Kadous
C2395,F2962,10/2024,Mathix Academy,Khalil Ben Ali Zied Ben Mansour Zahra Ideba
C2396,F2963,10/2024,AlphaDeep Solutions,Aziz Khalsi Mohsen Khalsi
C2397,F2964,10/2024,Retraite en soleil,MMaahledki EKshsaolusiaied
C2398,F2965,10/2024,RecoLab,Ossama Hidri Manel Ben hassine Ahmed Welhezi
C2399,F2966,10/2024,imt/tradrly,Salah Sammari
C2400,F2967,10/2024,Zeus Labs,Mahran Farhat
C2401,F2968,10/2024,Sesamum Nutrition,Amiri Ibtissem Nour Ghazouani
C2402,F2969,10/2024,HEALIO,Ahmed Choucheni Nabil Majoul Emna Argoubi Emna Sahraoui Elyes Darghouth
,F2360,10/2024,Orizon Booking,Zied Boukadida
C2403,F2970,10/2024,Holistic babe,Hideya Elhadj Said
C2404,F2971,10/2024,Way2Gym,Wellness
C2405,F2374,10/2024,PunicWallet,Business Software and services
C2406,F2972,10/2024,TODO,Commerce and shopping
C2407,F2973,10/2024,AnoYcker,Ad Tech and Creative Tech
C2408,F2974,10/2024,Clicar,Mobility
C2409,F2975,10/2024,SELF NUTRICARE,Selima Elloumi Fatma Elloumi
C2410,F2976,10/2024,SP.one,Mohamed Amin Abdelkefi
C2411,F2977,10/2024,le cabinet,Yosri Gam
C2412,F2978,10/2024,MECAMARKET,Montassar Touati Mehdi Bouchikh
C2413,F2979,10/2024,Coq Pilot,GSahnaan eDmar gThoouumtih Emir Guermazi
C2414,F2980,10/2024,PASS.tn,Ihsen Riahi Marwen Boumiza Bechir Jaballah
C2415,F2981,10/2024,Mobilia.tn,Amir Zouari Omar Abbes Cyrine Zouari
C2416,F2982,10/2024,Zenify Trip,TravelTech
C2417,F2983,10/2024,Petrac,Advanced Manufacturing & Robotics
C2418,F2972,10/2024,Chariotech,Commerce and shopping
C2419,F2984,10/2024,DrugIT,Koussai Salem Haythem Mami Souha Jlassi
C2420,F2985,10/2024,RYBSEN,Yassine Rezgui Adnene Rezgui
,F2859,10/2024,ZAYOLI,Cheima Cherih Leila Rekbi
,F2823,10/2024,SYSNAPSUS,Mohamed Ben Mahmoud Mohamed Hechmi Louzir
,F2374,10/2024,Optypro.net,Business Software and services
,F2699,10/2024,ALTABIB,Mohamed Ali Ben Chaabane Hadhami Ghaffari
,F2374,10/2024,BuzzBip,Business Software and services
,F2743,10/2024,Riven Crown,Menjli Aymen
C2421,F2986,11/2024,esteps Health,Nidhal Louhichi
C2422,F2987,11/2024,CAREDIFY,Abdelhamid Chaoua Radhia Bensaed
C2423,F2988,11/2024,Next Wave Industries,Brahim Douar Mamadou Diouf
C2424,F2989,11/2024,Mobilité Canada,Iyed Ghribi Yves Laprise
C2425,F2990,11/2024,Sheapit,NMaejroiuama E Bl ehna cdhoimudiou Rahma Bendoudou Ltaief Khalil Ahmed Mayara Ahmed Amine Ben Doudou
,F2991,11/2024,Kidcare,Yosra Ouertani Hamza Bentoumi
C2426,F2992,11/2024,9esmi,Rim Ben mansour Aziz Toujani Khalil Ben Cherifa
C2427,F2993,11/2024,SKILINK AI,Nadhir Khayati Naoufel Khayati
,F2994,11/2024,Techno Shark,Ahmed Jedidi Hsan Jedidi Ali Jedidi
C2428,F2995,11/2024,WiseShare,Skander Harzi
C2429,F2996,11/2024,Lynx-ERP,Lotfi Kolsi Amani Kolsi
,F2985,11/2024,RYBSEN,Yassine Rezgui Adnene Rezgui
C2430,F2997,11/2024,ZKBDI Protocol,Mohamed Aymen Ben Abdallah
C2431,F2998,11/2024,OORB Open Organic Robotics,Kayoum Djedidi Azer ben abdallah Bassem Gouti Basly Asma
C2432,F2999,11/2024,MEMORALITY,Mariem Kamoun Ouael Ben Amara Mohamed Alaaeddine Ben Hamza
C2433,F3000,11/2024,Lura,Sana Sammari Chadha Grami
C2434,F3001,11/2024,ECOCODE,Ghazi Mhiri Ghassen Ghribi Ons Njeh
C2435,F3002,11/2024,Namlatic,Amara Amaouz
C2436,F3003,11/2024,HAROON,Wafa Makni
C2437,F3004,11/2024,YESS MIND SOLUTIONS,Alaeddine Mansouri
,F3005,11/2024,Docnet,Emna Ouerchfani Ramzi Salem Issam Guezmir Ajmi ouerchfani Abbassi Mohamed Mohamed Bechir Kefi Montassar Zorgani Fadwa Jenzri Safi Chaabene
C2438,F3006,11/2024,NEUTRINO,Mohamed Mourad Bejaoui Boubaker Jemni
C2439,F3007,11/2024,edulysa,KYoaumsesel Mf Aolmusisaa Slim Almia
C2440,F3008,11/2024,OPTIMIZI TECH,Mohamed Fakher Mhiri Zied Zouaoui Med Yassine Baccouche Seif Ben Mansour
C2441,F3009,11/2024,Magic Real Solution,Floriano Arcaro
C2442,F3010,11/2024,DEEPROF,Ayoub Abraich Omar Kouki
C2443,F3011,11/2024,Vortex Battle,Khaled Ben ammar Mohamed Khalil Kouki
C2444,F3012,11/2024,Designland,Mohamed Benyaiche Mohamed Chams Eddine Frikha
C2445,F3013,11/2024,NovaPyramidReef-NPR,AMmoanrgai SRoauyeisnsi HMaomhzaam Terda bFedlhsiila
,F3014,11/2024,SIGORO,IBsoleumla aGrheas zHaoouusisem Baha Eddine Khelifi
C2446,F3015,11/2024,AgricoTech,Azer Guesmi Amal Trabelsi Mohamed Iheb Bouraoui Abdelkader Borcheni
C2447,F3016,11/2024,HEIA,Yesmine Ben Ameur Sirine Ben Ameur Karim Ben Sghaier
C2448,F3017,11/2024,BxB Studio,Yassine Boumaiza
C2449,F3018,11/2024,Nuzhet,Felhi Bahaeddine Abidii Hassen Radhwen Moslah
C2450,F3019,11/2024,NEXD.PM,Mehdi Bhiri
C2451,F3020,11/2024,Tak Tak,Alaa Ben Said Mohamed Aziz Ben Said Sonia Najjar
C2452,F3021,11/2024,Doxaria,Walid Msekni Ghassen Bettaieb Kaies Lamiri Mohamed Dhouib Wassim Znaidi
C2453,F3022,11/2024,Smart work,Nizar Ben Younes Bilel Najeh Rania Haddad
C2454,F3023,11/2024,NOURRICO,Mohamed Youssef Sghaier Omar Mokadem Achraf Trad Sami Tfifha
C2455,F3024,11/2024,Blend Pixel Studio,Omar Zouari Mohamed Achraf Zouari
C2456,F3025,11/2024,PayTouch OÜ ( Point of Sales ),Riadh Haddad
,F3026,11/2024,In2-Technologies,Selim Hadj Khalifa Ilyes Tlili
,F3027,11/2024,U!NOW,Amira Bacha Oussama Elayeb Amani Bacha
C2457,F3028,12/2024,Millim,Ayed Mami Khalil Turki Ayoub Kammoun Rahma Ben Abid
C2458,F3029,12/2024,T7D Gaming,Houcem Maiza
C2459,F1490,12/2024,ORGAXYA,Ghaleb Ben Ali Karim Daghari
C2460,F3030,12/2024,Nexaminds,Mohamed Aziz Fekih Ali Hamza Nasra
C2461,F3031,12/2024,SELLMAX,Mohamed El Kamel Amine Abdennour Ayoub Nejem Marouane Khadhraoui
C2462,F3032,12/2024,Droppy,Helmi Cherif Sana Ben Rahma Imen Nasri Rania Amamou
C2463,F3033,12/2024,Depogro,Abdelkader Ben khalifa Aymen Manai
C2464,F1750,12/2024,Elastic-Watch,Abdelmonam Kouka Ayed Akrout
,F2703,12/2024,PERMA EMERGENCY ASSISTANCE,Marwa Abrougui Mustapha Nasraoui Fares Hana
C2465,F3034,12/2024,SMARTBAT,Yassine Ben Himene Mohamed Skander Ben Himene
C2466,F3035,12/2024,IsOne Hr,Meryam Boughzala Louay Atoui Bilel Ben Salem
C2467,F3036,12/2024,BeEmo,Tijani Boujdaria Minyar Meksi Walid Jlassi Mohamed Rouini
C2468,F3037,12/2024,linkbook,Malak Belkacem Dhia Fekih Mohamed Mehdi Nouira
C2469,F3038,12/2024,Mashroom,Rahma Ayari Anis Benna
C2470,F3039,12/2024,Dagish,Touati Selsebil Rania Mani
C2471,F3040,12/2024,Sport federation,Radhouen Assakra
C2472,F3041,12/2024,mypharmacy.tn,Aymen Sellaouti Kais Ben Youssef
C2473,F3042,12/2024,SOASY,sHseadmi BMeon aAllbabess Naoufel Amri
C2474,F3043,12/2024,MedSyn,Malek Gharsallah Faouzi Nouira
C2475,F0732,12/2024,IBDAA ACADEMY,Fethi Zoghlami
C2476,F3044,12/2024,Medactis,Karim Rekik
C2477,F3045,12/2024,Aupiq,Sameh Ghanmi
C2478,F3046,12/2024,Elites united for tax and legal services,Mohamed monem Kahouli
C2479,F3047,12/2024,Haier HR,Moetaz Ben Charrada
C2480,F3048,12/2024,"LA PAILLETTE A nous, A vous, A leur",Chouka Brahim
C2481,F3049,12/2024,Ôravie,Monia Ezzalfani
C2482,F3050,12/2024,By4IM,Yosri Ben Hmida
C2483,F3051,12/2024,Verdolive,Ghanem Iheb Omayma Dammak
C2484,F3052,12/2024,Académie ACAM,Julie Déry Nicole Gosselin
C2485,F3053,12/2024,WAKKIL,Mouna Ben Hassine
C2486,F3054,12/2024,ABRID,Ines Ben Abdallah Marwa Boubaker
C2487,F3055,12/2024,Propertates,Emna Siala Monem Hmila Mohamed Jasser Ben Smida
C2488,F3056,12/2024,Cash Flow,Aymen Bouzgarrou Ichrak Bouzgarrou Chirine Bouzgarrou
C2489,F3057,12/2024,Maktoub,Mohamed Guemri Souhail Kaboura
C2490,F3058,12/2024,check'n,Charbeji Mohamed Majd Karim Atrous Khalil Ben Ticha
C2491,F3059,12/2024,Improve,Fawzy Othman
C2492,F3060,12/2024,Rhai,Ilyes ali Jeridi
C2493,F3061,12/2024,Multipay,Iskander Kamel Fhima Majdoub Hazem Med Khalfallah
C2494,F3062,12/2024,MarketMe,Samar Saidi Haifa Ben Khalaf
C2495,F3063,01/2025,Vie verte BSF,Faoizia Mehdhaoui
C2496,F3064,01/2025,Docic,Sofiane Trabelsi Sami Kallel Myriam Mouakhar
C2497,F3065,01/2025,1FOR1 LEARNING,Ferid Hamida Cerine Hamida
C2498,F3066,01/2025,Amperon Technologies,Mohamed Ali Hmida Mariem Mnasri
C2499,F3067,01/2025,Artizone,Fetni Mohamed HAnicwheemr B Aobudkmenihnaadher Ahmed Besrour
C2500,F3068,01/2025,Pass excellence,Wiem Klaa Rim Kassous Yassine Chaker
,F2906,01/2025,nativeads.ai,Al Kallel Wael Abid
C2501,F3069,01/2025,Otravers,Yecin Dridi Alaa Edinee Ben Mbarek
C2502,F3070,01/2025,Readdly,Taycir Chouk Fares Ben Younes
,F3071,01/2025,Dari,Souheil Bouzouita
C2503,F3072,01/2025,Spirunat,Mohamed Latiri Adnane Kacem Aziza Ibn Hadj Hassine
C2504,F3073,01/2025,E-edu,Mehdi Chelly
C2505,F3074,01/2025,Glamour,Mohamed Yacine Missaoui
C2506,F3075,01/2025,HOUKOUK.TECH,Mohsen Bouzid Eya Bouzid Rayen Bouzid
C2507,F3076,01/2025,EDUCARE,Lilia Kamoun
C2508,F3077,01/2025,VIRTUAL ERA,Imed Mabrouk Abdelkarim Mars
C2509,F3078,01/2025,Thagamuta Agro,Dhouha Azri Affi Khouloud
C2510,F2841,01/2025,Esticharati,Ali Dahmani
C2511,F3079,01/2025,Tale Platform,Arbi Soussi Fakhreddine Belgaied
C2512,F3080,01/2025,PERF ANALYSIS CONSULTING,Mohamed Ayachi
C2513,F3081,01/2025,SOFTAVERA TUNISIE,Abdelkarim Friaa Bechir Ben Abdallah
C2514,F3082,01/2025,Naraggara,Rihab Jandoubi
C2515,F3083,01/2025,BinYdik,Aymen Fteiti Hana Jerbi
C2516,F3084,01/2025,MDBIM Innovations,Mohamed Messaoudi Zied Messaoudi
C2517,F3085,01/2025,MBH expertise,Nizar Saidi Mokhtar Abidi
C2518,F3086,01/2025,Ta7richa,EFalykehsr eNdedffiantei Lakhoua
C2519,F3087,01/2025,Zamzema,Lassaad Aouina Mouna Khelifi
C2520,F3088,01/2025,Edu Memes (مﯾﻠﻌﺗﻟا و مﯾﻣﻟا),Mouhamed Nourdine Guitouni Guetat Louay
C2521,F3089,01/2025,DiDonData,Sirine Belhassen Aymen Setti
C2522,F3090,01/2025,PEDALII,Hassen Saadi Mohamed Karim Bchni Sana Ben Thayer Chayma Ben Yahia
C2523,F3091,01/2025,Fiscal Suite,Ahmed Lasmar Racem Ben Amar Malak Hachicha
C2524,F3092,01/2025,APPLICATION MOBILE ANTI- GASPILLAGE ALIMENTAIRE : SMARTDEAL,Anis Bouhali Abdessalem Karoui
C2525,F3093,01/2025,WEFE TECH,Mounir Brik Ons Brik
C2526,F3094,01/2025,DroneVision,Amira Karoui Oussama Cherni
C2527,F3095,01/2025,Mellek Real Estate Platform,Mastouri Kayser Kallboussi Souad
C2528,F3096,01/2025,HASHTI,Ibrahim Goddi
,F2676,01/2025,TRENA,Ala Larbi Hatem Benchikh Dorra Fredj
,F3097,01/2025,Keef,Zayneb Aouani Mohamed Amine Bellili Ihab Kahri
C2529,F3098,01/2025,Bibinet,Amel Jebali Roua Boubakri Arbi Ben Bazza Lasaad Guesmi
,F2923,01/2025,VYZYOSCHOOL,Marwa Mhedhebi
,F2374,01/2025,ECOCODE,Business Software and services
,F3099,01/2025,linkbook,EdTech
,F2374,01/2025,Paytea,Business Software and services
,F2884,01/2025,Production d’additifs alimentaires animale et consulting,Marwa Mekni Toujani
C2530,F3100,02/2025,Al Shamela Sports,Louay Elaroui Elaroui Mohamed Ali Fawzi
C2531,F3101,02/2025,Panne.auto,Mohamed Ramzi Hamza Amel Ouechtati
,F3102,02/2025,dash sports,Melek Chakchouk Jawhar Ben Salem Hatem Halouani Bilel Ben atitallah
,F2632,02/2025,PlagPrevent,Amir Kboubi Feres Othman
C2532,F3103,02/2025,Lalla Horti,Fathia Mosbahi
C2533,F3104,02/2025,Qubitron-AI,Marouane Salhi Adel Trabelsi Abidi Mongi
C2534,F3105,02/2025,SOFTSYS INTERNATIONALE SARL,Ghazi Askri
C2535,F3106,02/2025,Cleanance,Hela Mghaieth Asma Mghaieth Fatma Mghaieth
C2536,F3107,02/2025,Imaginario Ai,Jose Puga Abdelhak Loukkal
,F2564,02/2025,Uvey,Youssef Meddeb
C2537,F3108,02/2025,Connecteur bipolaire à serrage indépendant (CB-SI),Amor Bouchiba
C2538,F3109,02/2025,Incyia,Khalil Bourguiba Fatma Jedidi
C2539,F3110,02/2025,klemy,Hassine Achour
C2540,F2545,02/2025,TestoHire,Khaled Saidani Azza Sandly
C2541,F3111,02/2025,DootiFy,Rafik Gharbi
C2542,F2514,02/2025,Business Room,Amine Ben Hmida
,F3112,02/2025,DEFENDR,Mottaki Hajouni Seifeddine Bahroun Wael yahiaoui
C2543,F3113,02/2025,MYCLINIC.TN,Abderrahmen Kriaa Yesmin Maalej
C2544,F3114,02/2025,DIPAWER,Maha Essoussi Francois Bioche Mohamed ali Jelidi
,F3115,02/2025,Ontej,Mohamed Amine Ouchari Ezzahra Hamdi Achref Baklouti
,F3116,02/2025,Educap,Sabri Ouni Lobna Lahmar
C2545,F3117,02/2025,INNOSYS,Abd El Aziz Trabelsi Rached Troudi
C2546,F3118,02/2025,Farness,Mohamed Wassim Mnaouar Atef Ahmadi Mourad Boussaid
C2547,F3119,02/2025,Optimisation des procédés de transformation de matières plastiques via simulation nomérique_,Hend Jaoua Walid Bahloul
C2548,F3120,02/2025,Industrie 4.0 TroClub,Mohamed Ben Yedder Moez Missaoui Sofiene Mouldi Sana El Mouldi Nada Souli
C2549,F3121,02/2025,Tartaruga Catamaran,Riadh Sghaier TJeaarenk R Mobeesrsta oSoumdimereux Wassima Ben Adjemia
C2550,F3122,02/2025,Way Interactive Convergence Tunisia,Alibrandi Antonio Soumaya Htira
C2551,F3123,02/2025,Amilcar Technologies,Mohamed Alla Eddine Behi
C2552,F3124,02/2025,Loomexa,Ghouila Ghassen Safoine Touil
C2553,F3125,02/2025,Ctasim,Mayara Ezdini Anis Mahmoud Idrak Ezdini
C2554,F3126,02/2025,SANITIO,Amira Jaafar
C2555,F3127,02/2025,MedSkool,Oussama Ben Salha Mohamed Taib Ben Salha Kais Ben Salem
C2556,F3128,02/2025,Renty,Aymen Missaoui
C2557,F3129,02/2025,Tyme,Omar Boukottaya Houda Ourimi
C2558,F3130,02/2025,TECHPIONEER Embedded Solutions,Imen Zayene
C2559,F3131,02/2025,EcoMov: TryBike,Ahmed Khadhraoui
,F2830,02/2025,BATIPRICE,Akrem Zribi Khaled Mokni
C2560,F3132,02/2025,Statiscom,Youssef Cherif Siala Majdi
C2561,F3133,02/2025,Edyard,Aymen Labidi Raja Khalfa Zouhour Nawali
,F3134,02/2025,Synapse,Mohamed Ali Kaddour Youssef Meddeb Béchir Becha
C2562,F3135,02/2025,IntakeAi,Aziz Meddeb Adem Nouira Mohamed Aziz Mehdoui
C2563,F3136,02/2025,Cw Cloud,Ahmed Hermassi Anas Neumann Idriss Neumann Habib Bane
,F2638,02/2025,Dari,Souheil Bouzouita Chebaane Med Aziz
,F2960,02/2025,Skazy Tunisia,Selim Mhedhbi Mohamed Sabri Belgaroui Hatem Bellagi
,F3035,02/2025,IsOne Hr,Meryam Boughzala Louay Atoui Bilel Ben Salem
,F3137,03/2025,SOK'ARI,Manel Mrad Mohamed Amine Mrad Mohamed Rached Nabouli
,F2853,03/2025,Addvocate AI,Mohamed Ridha Mami Sofyan Chekir
C2564,F2646,03/2025,yalla play,Ayoub Debbichi Hedi Slim
C2565,F3138,03/2025,BYOKOB Cosmetics,Rebeh Dabbaghui Jihen Ben Mohamed
,F3139,03/2025,Oratio,Oussama Chelly
C2566,F3140,03/2025,Inveep,Ramzi Houidi Abdlkerim Haddad Aziz Boubakri Rachida Harabi Saddam Harabi
C2567,F3141,03/2025,TENDER FLOW,Charfeddine BenSlama Maissa Maatoug Slim Bhiri Aymen Talbi
C2568,F3142,03/2025,EyeFish,Wajih El Hadj Youssef Manel Lakhal Kharroubi Fehmi
C2569,F3143,03/2025,ITS boX,Badr Houssem Mejri Wajdi
C2570,F3144,03/2025,Bestrade,Mourad Zid Khaled Klai Heithem Jeljli Héla Ben Ammar
C2571,F3145,03/2025,AuroraIQ,Amina Mseddi Aymen Frikha
C2572,F3146,03/2025,BATISTUDIO.TN,Emna Mtimet
C2573,F3147,03/2025,Bi2M,Salem Mabrouki
C2574,F3148,03/2025,CLICK AND COLLECT,Khaireddine Ben Merdes
,F3149,03/2025,WeeTest,Senda Khemiri Hajer Gafsi
C2575,F3150,03/2025,Palmyra,Wael Hadji
C2576,F3151,03/2025,Asfora,Emmanuel Bruno
C2577,F3152,03/2025,Karlezas,Badis El Ouni Mouhamed Ala Zied Jemal
C2578,F3153,03/2025,Thymsys,Ramy Hamza
C2579,F3154,03/2025,CODOC,Mouheb Merii Jerbi Rahma
C2580,F3155,03/2025,LogIn,Ahmed Riza
C2581,F3156,04/2025,KIAN TECHNOLOGY – Plateforme Itona,Nezih Dammak
C2582,F3157,04/2025,Pigmentoco,Amal Chebbi Ayoub Lassoued
C2583,F3158,04/2025,Algora Group,Afef Othman Hayouni Rafedh
C2584,F3159,04/2025,EyeFish/ExypnoTech,Wajih El Hadj Youssef Manel Lakhal Fehmi Kharroubi
C2585,F3160,04/2025,Inst ar,Mariem Dhaouadi Yassine Ajroud Abd Razek Dhaouadi
C2586,F3161,04/2025,WattyGo : Founisseur 100% Tunisien de solutions intelligentes de recharge pour Véhicules Electriques,Haythem Belmabrouk Khaled Fourati Mondher Makni
C2587,F3162,04/2025,Pharmaco,Ahmed Ben Issia Fattouma Sana Ben Issia
C2588,F3163,04/2025,Waaw,Mohamed ThamlaOui Said Kouki Ikdem Ben Mbarek
C2589,F3164,04/2025,Gamefy Academy,Aymen Jadallah
C2590,F3165,04/2025,TenasBook,Wiem Ben Yahia Wael Ben Yahia
C2591,F3166,04/2025,Owe,Adel Kmiha Bilel Gtifi
C2592,F3167,04/2025,CRISPY DOC,Mohamed Bouazza
C2593,F0116,04/2025,PerfectGen,Seifeddine Ben Hamouda
C2594,F3168,04/2025,RD Nexa,Ridha Chammam Nouha Slimane
C2595,F3169,04/2025,AGHSALNI,Dhiya Edine Selmi Mohamed Mehrzi
C2596,F3170,04/2025,ATLAS Robotics,Mohamed Amine Ben Farhat Yasser Bououd
C2597,F3171,04/2025,DG TWIN,Malek Baklouti Mohamed Yassine Yahia
C2598,F3172,04/2025,PLANIF PAY,Houssem Djelassi
,F2829,04/2025,ITMMA,Amine Mhedhbi
,F2860,04/2025,Vegana,Mehdi Ben Hamouda
C2599,F3173,04/2025,DecliTech,Saifeddine Berhouma
C2599,F3174,04/2025,DecliTech,Salma Berhouma
,F2925,04/2025,Syndiki,Haroun Cheriha
,F2961,04/2025,Oop'la,Marwa Baccouche Faouzi Kadous
,F2926,04/2025,Moonlight AI TN,Christian Ruiz Nicole Romano Stefan Habringer
,F3175,04/2025,Order Station,Aziz Benchedli Ahmed Selmi Karim Tounsi
,F2919,04/2025,Krypton,Mehemed Bougsea Joscha Raue
,F2922,04/2025,mintounes,Beldi Zied Anis Harzallah Ghizlaine Beldi
,F3003,04/2025,HAROON,Wafa Makni
,F2998,04/2025,OORB Open Organic Robotics,Kayoum Djedidi Azer ben abdallah Bassem Gouti Basly Asma
C2600,F3176,05/2025,DentistUP / Yiatros Community,Oussama Souaf Loua Slama Fahmi Haouala Mohamed Malek Wassim Limam
,F2827,05/2025,AVATAR ID /THINKNEO,Leith Mokaddem Sarah Ksibi
C2601,F3177,05/2025,ProVerdy,Souha Bejaoui Rahma Abida
C2602,F3178,05/2025,SMARTWEYS,Moez Farhat Ahmed Hedi Lamjed Jedda
C2603,F3179,05/2025,Door Knock Pro,Mohamed amine Guettat Tommy Gendreau
C2604,F3180,05/2025,Mnara,Moez Ouali Mohamed Souidi
C2605,F3181,05/2025,Fallah.ai,Youssef Askri
,F3182,05/2025,Ukla,Mohamed Achraf Mrabet Chaima Somai
C2606,F3183,05/2025,Apeiron AI,Sofiene Salem Seyfeddine Salem
,F3184,05/2025,Digi Up Agri,Abdellatif Saada Hazem Kilani
,F3185,05/2025,DR.WELL,Walid Bayoudhi
C2607,F3186,05/2025,Deepconvo,Skander Kallel Fares Kallel
C2608,F3187,05/2025,BIOMIDEX,Sami Maalej Houda Ayadi Ahlem Ammar
,F3188,05/2025,Slayton,Sana Boubaker Franck Legendre
C2609,F3189,05/2025,eejar,Oussema Bennour Ahmed Ben Othman
C2610,F3190,05/2025,Senbiosys Tunisia,Walid Hached Taha Ben Mrad
C2611,F3191,05/2025,TMAPS,Ahmed Ben Salha
C2612,F3192,05/2025,LKESSA,Chahine Fersi Nour Saied Fahmy Abdslem Fersi
C2613,F3193,05/2025,Waste Wise Solution,Chiheb Mouelhi Mahdi Souki
C2614,F3194,05/2025,Aycheek,Mohamed Khalil Ben Mohamed Mohamed Amine Ben Samir Fedi Chebbi
C2615,F3195,05/2025,Eggmed,Akram Azaiez
C2616,F3196,05/2025,Yakoota,Mohamed Baccouche
C2617,F3197,05/2025,BiPER Therapeutics,Mehdi Chelbi Stephane Rocchi Cyril Ronco Rachid Benhida
C2618,F3198,05/2025,ASSALNI-AI,Achref Ktita
C2619,F3199,05/2025,Taniterra,Nadhem Chroudi Mohamed Ahmed Ben Messaoud Rania Negra Samir Bouzayani
C2620,F3200,05/2025,Styly,Soumaya Sebai
C2621,F3201,05/2025,Passionne12,Tarek Zinelabidine
,F3202,05/2025,Cogeex,Racem Smaoui Rania Ghorbel Abir Smaoui Tahani Taktak
C2622,F3203,05/2025,ecoplat,Aziz Snoussi Sonia Kaak
C2623,F3204,05/2025,Anqua Edge Innovation,Ghada Lachhab
,F3205,05/2025,Tawelti,Malek Bahroun Bilel Makhlouf
C2624,F3206,05/2025,Wiser Design Technology Tunisia,Mohamed Mehdi Baccouche
C2625,F3207,05/2025,HORIZOP ENERGY,Mohamed Chriha Ahmed Dhia Labidi
C2626,F3208,05/2025,LSpace,Elyes Kouki
C2627,F3209,05/2025,Budgeteuse,Chaieb Oumayma Saied Firas Chaieb
C2628,F3210,05/2025,Chkobba Heroes,Amine Arous Ahmed Khemiri
C2629,F3211,05/2025,ichrili.tn,Skander Khiari Slim Khiari Ilyes Essid
C2630,F3212,05/2025,Nest360,Ameni Tombari Mariem Azaiez Syrine Chebbi
C2631,F3213,05/2025,HandiArtisan,Nejah Cherif Tito Cappellaro Mohamed Khalil Zouari
C2632,F3214,05/2025,Quantumium AI,Youssef Gaaliche Bassem khelifi
C2633,F3215,05/2025,Hkeyetna,Manel Guizani Achref Mabrouk
C2634,F3216,05/2025,Swipe,Karim Mathlouthi
C2635,F3217,05/2025,Yeiza,Lotfi Cherif Karim Ayadi Olivia Gallardo
C2636,F3218,05/2025,Smart Net,Anis Mrad Oumaima Benamar
C2637,F3219,05/2025,DOCTOURI,Mohamed Tarek Ben Abdelhamid Ahmed Souhaieb Souissi Malek Hentati
C2638,F3220,05/2025,STE TABHOTEL DIGITAL,Tarek Hammami Fabrice Goussin
C2639,F3204,05/2025,Anqua Edge Innovations,Ghada Lachhab
,F3000,05/2025,Lura,Sana Sammari Chadha Grami
,F3070,05/2025,Readdly,Taycir Chouk Fares Ben Younes
,F2545,05/2025,TestoHire,Khaled Saidani Azza Sandly
C2640,F1836,06/2025,Thunder code,Karim Jouini Jihed Othmani
C2641,F3221,06/2025,Healio Technology,Nabil Majoul Emna Sahraoui Elyes Darghouth Emna Argoubi Ahmad Choucheni
,F3222,06/2025,Business Academy,Nour Rafiâa Kallel Walid Kallel
C2642,F3223,06/2025,KeplerAi,Mohamed Bahri Hayet Rais ep Skandrani
C2643,F3224,06/2025,Dose'On,Mohamed Cherif Mohamed Tanfous
,F3225,06/2025,Save the Plate,Dhia Eddine Zouari Sarra Soussia Hadil Yahyaoui
C2644,F3226,06/2025,VitaDood,Ines Alaya
C2645,F3227,06/2025,etanfidh-solution digitale pour huissiers,Hichem Ben Dai
