decision_id;company_name;founder_name;session
S27_D0044;IH PAPRITECH;Ibrahim Jlassi Mohamed Belouaer Houssem Chaabani;06/2021
S27_D0045;Eva Dam Technology;Souhail Msakni Sami Sghaier Ahmed Liouene;06/2021
S27_D0046;Tunisian identity online;Karim Jebali Nader Chibani wael kassis;06/2021
S27_D0047;STE KTN TRAFFIC;Mohamed Salah Zaggar;06/2021
S28_D0001;Livrina;Mohamed Fares Ghodhbani;07/2021
S28_D0002;Coart Container Creatif;Malek Maazoun Yassine Mseddi;07/2021
S28_D0003;Hkeya w Ebra;Youssef Dridi Atef Boutara Yatim Omar Firas Ben Ghayadha;07/2021
S28_D0004;DROBEE;Mayssa Karchoud Nadhmi Amara Aladin Khantouch Haytham Khemakhem;07/2021
S28_D0005;Vital Tools;Yassine Bouchoucha Ali Babbou;07/2021
S28_D0006;Ticketchainer;Sami Bouden Walid Karray Obeyd Melliti;07/2021
S28_D0007;STE JUNIORS CV;Samy Jaidène Mayassa Fehaiem;07/2021
S28_D0008;ELBIO;Sana Saadani Haythem Dridi Syrine Guettat;07/2021
S28_D0009;Compaktor;Mohamed Amine Omrani Ali Mansour;07/2021
S28_D0010;2BK Innovation;Mehdi Boudhraa Omar Khalfet;07/2021
S28_D0011;Tiktak PRO;Zied Bouhejba;07/2021
S28_D0012;TRUE DELTA;Henda Regaya Maher Hemissi;07/2021
S28_D0013;Société JPARTENERS TUNISIE SUARL;Zied Jbali;07/2021
S28_D0014;DORRY;Ellouze Fares;07/2021
S28_D0015;RIBLUM;Hadded Malek Sara Bennour;07/2021
S28_D0016;AREMA international;Zina Kobbi;07/2021
S28_D0017;Pipeline Studio;Rami Rouini Amal Cherif Mahdi Ben khmis;07/2021
S28_D0018;BORNTEQ;Mohamed Fekih-Romdhane;07/2021
S28_D0019;Tunisia Home Staging;Malek Dey Daly Chahrazed Dey daly;07/2021
S28_D0020;Goodif;Khawla Ben Mansour Mohamed Kadi Mohamed Limame;07/2021
S28_D0021;ECOPOINT;Soua Salah Zoubeida Chaouch Najla Kacem;07/2021
S28_D0022;Nat-Hub / Pikoro;Sabryn Hamrouny Khelifi Ahmed Ibrahim Sarray Mohamed Amine Jebali;07/2021
S28_D0023;SMARTI'Z;Karim Amous;07/2021
S28_D0024;Gold Queen;Afef Mkaoure Abir Mkawar;07/2021
S28_D0025;GUISS;Akrem Belguith Tayeb Beb Ayed Fares Mallek Maher Marwani;07/2021
S28_D0026;The English Lab;Rabeb Rezgui;07/2021
S28_D0027;E-pharmacy;Zaineb Saadallah;07/2021
S28_D0028;Levry Food;Mohamed Naim Boubtane Myriam Boubtane;07/2021
S28_D0029;Mantouj;Bilel Amdouni Mohamed Ali Belajouza;07/2021
S28_D0030;KOPRICE;Mohamed Taher Bouchahoua Juste Méthode Bocovo Inès Aichi;07/2021
S28_D0031;StockPad;Mechria Rafik Tarek Hechmi;07/2021
S28_D0032;HACHARA Novel Food;Nedra Kharbeche Sana Bourguiba;07/2021
S28_D0033;Swavl;Yahya Touil Mathouthi Akrem;07/2021
S28_D0034;Karhebti;Houssem Eddine Noamen Amdouni Mohamed Amine;07/2021
S28_D0035;ELPERMIS;Mohamed Hedi Khanfir Abdennaceur Tarrouch;07/2021
S28_D0036;Dokeni;Amine Abassi Mohamed El Abbassi Maher El Abbassi;07/2021
S28_D0037;tnmarket;Rahma Ayadi Chokri Siala Yousra Ayadi;07/2021
S28_D0038;IBANFIRST TN;Amira Hannachi Patrick Mollard Oualid Abderrazek;07/2021
S28_D0039;TN Smartbot;Sofienne Mallek;07/2021
S28_D0039;TN Smartbot;Assil Salah;07/2021
S28_D0040;Istidama;Ahmed Slim Bouakez Khoubeib Tlili Zoubeir Zarrouk Mohamed Guenbri;07/2021
S28_D0041;Mrcus Studio;Azzez Moatez Hamza Gassab;07/2021
S28_D0042;STE LAVERIT H O;Hedi Hrigua Oussama Hlaoui;07/2021
S28_D0043;Wassaloo Tunisie;Abdeljelil Lazaar Mustapha Guellaty Mohamed Zouhaier Zammel;07/2021
S28_D0044;Wimbee Product;Neila Benzina;07/2021
S28_D0045;AquaDeep;Mohamed Ben Ahmed Mohamed Youssef Chahed;07/2021
S28_D0046;KINDEAL EDUCATION;Mohamed Ali Shili Moez Hammami;07/2021
S28_D0047;Société de Services pour les Organismes Solidaires;Mehdi Ben Abdallah Marwa Moula;07/2021
S28_D0048;HAKEEMA Pour la Santé;Amr Bakr Sahar Awad Tamer Shawer;07/2021
S28_D0049;Société ramzi de stock engineering et gestion de livraison;Ramzi Houidi Rim Harabi;07/2021
S28_D0050;SAYARTICARE;Rami Brahem Amani Bettaieb Ahmed Ben Yedder;07/2021
S29_D0001;MSS GROUP;Michela Lucifero Ottavio Lucifero;08/2021
S29_D0002;ARTY COLLECTION;Ymen Matri;08/2021
S29_D0003;Smart Ecowico Technology;Ilyes mhiri Achraf Zorgati Mohamed Amine Chalbi;08/2021
S29_D0004;TŪNIQ;Iman Masmoudi;08/2021
S29_D0005;Facstore;Takoua Gharbi Aya Jallali;08/2021
S29_D0006;Smart Factory Revolution;Jawhar Kobbi Omar Maalej;08/2021
S29_D0007;istishara;Atef Azizi;08/2021
S29_D0008;Tunisia market;Ibrahim Chouikh Abdelfattah Lahbib Abdelhamid Guinoubi Ahmed Ettoumi Laila Balti;08/2021
S29_D0009;Hayat Tech;Mohamed Amine Bensalem Mohamed Kharrat Ahmed Yassine Bensalem Habib Mestiri;08/2021
S29_D0010;SkyRanger;Chedhli Hafien Ramzi Bouzaiene Mokhtar Hafien;08/2021
S29_D0011;Food lab belarabi;Jihene Chouiref Rasha Chwiref;08/2021
S29_D0012;Softbook;Marwen Khouaja Houssem Miled Hedi Miled;08/2021
S29_D0013;Bridge Technology;Hafedh Barhoumi;08/2021
S29_D0014;EMISERV;Slim Mahrsi Mahdi Truki Walim JRIBI;08/2021
S29_D0015;BOOSTENO TUNISIE;Mohamed Ismail Mesbeh Mohamed Amine Jarraya Maher Tlili Khalil Cherif;08/2021
S29_D0016;Signalétique intelligente / Thor System;Mohamed salah Nachi Malek Redissi;08/2021
S29_D0017;Learnygo;Samir Zabi Mohamed Essid;08/2021
S29_D0018;Herbéos;Maroua Ben Ali Mohamed Yassine Soussi;08/2021
S29_D0019;Taxiora Pub;Walid Saadaoui Khaled Benlatrach;08/2021
S29_D0020;The Bridge;Youssef Hammami Bassem Thabti;08/2021
S29_D0021;Talasin;Majdi Ben Farhat;08/2021
S29_D0022;Freeman;Khalil Hamdi Mohamed Dridi;08/2021
S29_D0023;ECOclicko;Nissaf Sleymi;08/2021
S29_D0024;C'mind;Maher Zahar Sabri Barbaria;08/2021
S29_D0025;TN Smartbot;Sofienne Mallek;08/2021
S29_D0025;TN Smartbot;Assil Salah;08/2021
S29_D0026;Birou Suite;Chaibi Alaa Boumiza Imen;08/2021
S29_D0027;Lait Espoir;Hayfa KHALFAOUI;08/2021
S29_D0028;SUPREMCLOUD TECHNOLOGIES;Khaireddine Mejri;08/2021
S29_D0029;ASQII;Adel Hamdi;08/2021
S29_D0030;JPARTNERS TUNISIE;ZIED JBALI;08/2021
S29_D0031;BAKO MOTORS;Boubaker Siala Rached Ben Hmadou Mahmoud Siala;08/2021
S29_D0032;Rebound Dev;Zied Dahmani Amen Allah Dahmani;08/2021
S29_D0033;STE SAMM TEST & AUTOMATION;MOHAMED ANANE Sofiene Grati AMOR MEGADMINI MAHDI KAMOUN;08/2021
S30_D0001;TADREEX;Nizar Chelly Zied Zmantar;09/2021
S30_D0002;Urban Green;Malek Hamouda Hamed Baltagi;09/2021
S30_D0003;Unify;Abdelhalim Zaibi Ahmed Ben Mahmoud Wael Gargouri Adam Boulila;09/2021
S30_D0004;Smartfleet;Ilyes Belhaj;09/2021
S30_D0005;CUIDA;Kamel Sanai Yousri Filali Majdi Sidaoui Farhat Akrout Houssem Eddine Sanai Walid Zaghdoud Amel Saif Ennasser Ameni Jebahi Asma Ben Abdallah;09/2021
S30_D0006;CAIRUS DIGITAL BUSINESS CENTER;Basma Yacoubi Oussema Yacoubi;09/2021
S30_D0007;GARK;Haithem Besghaier Amine Gongi Mohamed Taha Jemmali;09/2021
S30_D0008;Pivlo;Hamadi Ben Slimane Mosbehi Mohamed Montassar;09/2021
S30_D0009;D-SIGNALITIQUE;Jawhara Ben Aissa;09/2021
S30_D0010;DIGITAL DRINA;Ramzi Hmani Leila Slim;09/2021
S30_D0011;Jibheli;Boubaker Tilouche Ibtihel Kochat Habib Jrad;09/2021
S30_D0012;Meducol;Amine Zgarni Bassem Dahmani Sarra Bahrini;09/2021
S30_D0013;Delivery;Habib Miladi;09/2021
S30_D0014;Promo alert;Marwen Ferchichi Ghassen Cherif;09/2021
S30_D0015;Mosta9bli;Mounir secrafi Elyes Chihaoui;09/2021
S30_D0016;NETOX;Lynda Belhadj Lina Belhadj Jihene El Ouakdi;09/2021
S30_D0017;Baazar;Fatma Abou el hija ghassen ksouri;09/2021
S30_D0018;STAGGY;Wathek BenFradj Sarra Mannai Eya Chebili;09/2021
S30_D0019;YARAKA PROTEIN;Bassem Louati;09/2021
S30_D0020;Mediterranean Advanced Marine Engineering;Abdelkader Mahmoud Zied Manai;09/2021
S30_D0021;La Beylicale;Mehdi Hamrouni Khalil Agrebi Imen Guezguez;09/2021
S30_D0022;SOSADRESSE.COM;Mohamed Jawher Hamed Bellahssen Bellili Syrine Rhoùma;09/2021
S30_D0023;iziclaim;Ghassen Sghaier Senda Akili Mohamed Habib Sghaier;09/2021
S30_D0024;Kiné Plus;Rahma Dakhli Amal Mejri Boutheina Boughanmi;09/2021
S30_D0025;SHYK;Mohamed Nathan Fenina Nadia El Jed;09/2021
S30_D0026;Provectus Technology;Kamel Jemli Dhia Jemli Monji Jemli;09/2021
S30_D0027;DIGITIN;Aymen Bergaoui;09/2021
S30_D0028;STE PERSAVIA;Hichem Mokni Foued Elkamel;09/2021
S30_D0029;EdTrust;Fatma Abou El Hija Ahmed Maalej;09/2021
S30_D0030;REDUP;Med Amir Lahmar;09/2021
S30_D0031;STE Vizmerald;Bassem Seddik;09/2021
S30_D0032;Cooptatio;Mohamed Ali Brini Hayfa Ben Mohamed;09/2021
S30_D0033;Investhune plus;Wael Hassen Ala Eddine Hassen Malek Chaabane Mohamed Amine Berguiga;09/2021
S30_D0034;Analytix YS;mariam ouanes Ahmed Becha Ines El Ayeb Amine Gara;09/2021
S30_D0035;FIVE DELIVERY;Sinda Bououn;09/2021
S30_D0036;WELINCO;Zied Bouhejba;09/2021
S30_D0037;RIBLUM;Hadded Malek Sara Bennour;09/2021
S30_D0038;DIMAZINA;Hajer Sahnoun;09/2021
S31_D0001;Tajrabti;Akram Bouslama;10/2021
S31_D0002;BaBa Ali;Hichem Chelbi;10/2021
S31_D0003;Pwn & Patch;Rim Ben Brahim Oussama Lessis;10/2021
S31_D0004;Byessa.com;Mohamed Slim Mansouri Asma Saidi;10/2021
S31_D0005;Ground Transportation Business Management Suite;Kamel Alouani Jacer Omri;10/2021
S31_D0006;Limonade Technologies;Aymen Sakka;10/2021
S31_D0007;Domicilier.tn;Aymen Mokadem Haykel Ben othman;10/2021
S31_D0008;Tagamuta Valley;Syrine Elaydi Ahmed Gammoudi;10/2021
S31_D0009;Makerfy;Hani Hamrouni David Di Majo;10/2021
S31_D0010;Pure Beauty Labs;Yassine Zrelli;10/2021
S31_D0011;Ijeni;Safi Eddine Negra;10/2021
S31_D0012;JURIDOC;kais Assali Mohamed Ali Belajouza Maya Boureghda Anis Wahabi;10/2021
S31_D0013;Faza.tn;Zahra Jenane;10/2021
S31_D0014;bmoov;Ghassen Chattouna;10/2021
S31_D0015;Chill&Lit;Fares Kotti Makrem Kotti;10/2021
S31_D0016;Storzy (Myairstorage);Samer Ouerfelli Yazid Ouerfelli;10/2021
S31_D0017;BIESSA AUTO;Sahli Sonia Ahmed Sahli;10/2021
S31_D0018;Bartita;Bochra Bouchhima Said Mseddi Abbes Mseddi;10/2021
S31_D0019;Quiz Mentor;Amelle Homrani Hayfa Hosni;10/2021
S31_D0020;WaveOn;Houssem Ouali;10/2021
S31_D0021;Avoconsulte;Alaa edinee Ben Mbarek Nahdi Ali;10/2021
S31_D0022;SHYK;Mohamed Nathan Fenina Nadia El Jed;10/2021
S31_D0023;VOLUS;Wissam Siblini Gilbert Fakhoury;10/2021
S31_D0024;aivataria;Anis Mzali Mohamed Ali Belajouza Youssef Boufaied;10/2021
S31_D0025;Digipages;Anis Touibi;10/2021
S31_D0026;INNOV'ALGUE;Myriam Belgacem;10/2021
S31_D0027;chendir;Aymen Yahmed Khalifa Haythem Ines Yahmed Bassem Rejeb;10/2021
S31_D0028;Litteuls;Abir Barket Sofiene Msadek;10/2021
S31_D0029;Tawelti;Nader Ben Cheikh Brahim;10/2021
S31_D0030;SNO;Ismai Benmiled Walid Ksouri;10/2021
S31_D0031;CHLOROFIN;Riadh Chabchoub Abir Chabchoub;10/2021
S31_D0032;Guya Gang;Marwa Zitouni Mahdi Houli;10/2021
S31_D0033;i-mouzika;Amine Dimassi Sinda Daghfous;10/2021
S31_D0034;TIKA CLUB;Mohamed Sadok Krifa Mohamed Karim Kechalfi;10/2021
S31_D0035;Hemileco-Plast;Nour Ouertani;10/2021
S31_D0036;Organic City;Ahmed Ben Jmeaa Hela Alaya Mouadh Dridi;10/2021
S31_D0037;The Hub Coworking;Mohamed Ali Rekik Rafik Rekik;10/2021
S31_D0038;D-carte;Fourat Ouerghemmi;10/2021
S31_D0039;Wassali;Amine Kallel Firas Gargouri;10/2021
S31_D0040;Artalk;Fatma Ezzahra Maatoug Asma Aloui Arij Jemai Mohamed Amine Jalel;10/2021
S31_D0041;Log'In;Ahmed Riza Meriem Sendy;10/2021
S31_D0042;PROTABAR COM;Walid Trabelsi;10/2021
S31_D0043;ROBODOT;Mohamed Ghazi Baccouche Habib Gafsi;10/2021
S31_D0044;Décotis;Meher Hedhli Mohamed Barki;10/2021
S31_D0045;Les Ateliers de Yallaa;Rania Werda;10/2021
S31_D0046;Z-Partners;Maher Zaanouni;10/2021
S31_D0047;Click and Win;Firas Yousfi Abdessalem Bazine Mehdi Maalawi;10/2021
S31_D0048;WASSALNI EXPRESS;Hajer Romdhani Hafedh Ben Abdelhafidh;10/2021
S31_D0049;DIGIZONE;Khaled Mediouni Mohamed Haythem Goddi;10/2021
S32_D0001;BIONESSANCE;Nour Ben Ezzeddine Emel Habbej;11/2021
S32_D0002;Festin/Vetcare;Lamine Bouzguenda Khellil Bouzguenda Sarah-Tatiana Bouzguenda Mestiri Faouzi Rania Ben hassine;11/2021
S32_D0003;WorkPoint / X-Point;Amira Hasnaoui Montassar Bach Ouerdiane;11/2021
S32_D0004;"""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Afef Letaief Salem Oun Seif Dormek;11/2021
S32_D0005;Livestore;Moalla Habib Habib Baaboura Moez Taïeb;11/2021
S32_D0006;e-health.tn;Sarah Ben Slimene Kirmene Marzouki;11/2021
S32_D0007;Xchange Advisor;Mohamed Belghith Younes Mabrouk;11/2021
S32_D0008;Chosa;Walid Mansia;11/2021
S32_D0009;InspireTech;Moez Kazdaghli Anis Trigui Mohamed Maatoug Amine Mahdhi;11/2021
S32_D0010;GARANTY;Mustapha Messaoudi Mourad Boubaker;11/2021
S32_D0011;Myflix;Haythem Dridi Imen Ben Fradj Inès Bourgou Saber Ben Khaled;11/2021
S32_D0012;Rouet;Rafik Aouem Haykel Ben Othman;11/2021
S32_D0013;Coachini;Sawsen Dhifallah Lotfi Mzoughi;11/2021
S32_D0014;Farkito;Omar Kennou Ali Frad Mohamed Guirat Nada Hadrich;11/2021
S32_D0015;Hello Dati;Nizar Hamdi;11/2021
S32_D0016;Smart Detection;Manel Elleuchi;11/2021
S32_D0017;LegalTech.tn;Maher CHAFII Ahmed Battikh Mourad Chafiaa;11/2021
S32_D0018;Rezervini;Amine Slimene Mohamed Ghayadhi Mohamed Nabil Essefaihi;11/2021
S32_D0019;Digital Health Services & Solutions;Houssem Ben Cheikh Riadh Dkhil Mariem Turki Maher Naouali Mona Khaled;11/2021
S32_D0020;yosri ben salah;Yosri Ben Salah Ben Nasr Rayen Bydon Austin Nyimbiri Dridi Chafik Kais Chihaoui;11/2021
S32_D0021;Vardoc;Raafat Hamdi Amine Selmi;11/2021
S32_D0022;Halonursery;Amira Dabbous;11/2021
S32_D0023;IGREEN;khaled Bachtobji Semah lachheb;11/2021
S32_D0024;SOLFA;Rim Attia Cabinet d'orthoprie Ahres;11/2021
S32_D0025;PICTUS CO;Mohamed Mosbehi;11/2021
S32_D0026;TAMMANI;Rim Debbich Elyes Chakroun;11/2021
S32_D0027;BOXSTAGE;Mehdi Ghandri Moez El Methni Sami Zoghlami;11/2021
S32_D0028;Biocare Health;Sabri Rabhi;11/2021
S32_D0029;Zriba SPA Thermoludism & Wellness;Ali Labiadh;11/2021
S32_D0030;Falta cycling;Lassad Lounis Emna Bellagha;11/2021
S32_D0031;MC SCALE UP;Cheima Ayachi;11/2021
S32_D0032;Thbet behi;Mohamed mehdi Gharbi;11/2021
S32_D0033;New Derby;Hamdi Ammari;11/2021
S32_D0034;Funڨi;Soumaya Boudagga;11/2021
S32_D0035;FranchiseLab;Mohamed Amin Kallel Aymen Feriani Hamdi Coura Akrem Rmili;11/2021
S32_D0036;ebniecolo.tn;Dorra Ismail épouse Dellagi;11/2021
S32_D0037;Elastic-Solutions;Abdelmonam Kouka Ayed Akrout;11/2021
S32_D0038;EASYSHIP;Wael Zariat Mohamed Amine Torkhani;11/2021
S32_D0039;RAJJA3 FLOUSSEK;Riadh HILI Chaima Khalfaoui;11/2021
S32_D0040;Digipages;Anis Touibi;11/2021
S32_D0041;GARK;Haithem Besghaier Amine Gongi Mohamed Taha Jemmali;11/2021
S32_D0042;DORRY BIO;Fares Ellouze;11/2021
S32_D0043;S S S INNOVATION;Mohamed Slimeni;11/2021
S32_D0044;flexiolar;Hamdi Kardough Ben Salem Chayma Farrah Marwa;11/2021
S32_D0045;Luceor Labs;Mohamed Tlich;11/2021
S32_D0046;Proway CONNECT;Atef Azizi;11/2021
S32_D0047;BIESSA AUTO;Sahli Sonia Ahmed Sahli;11/2021
S33_D0001;Business Computer Services;Tarek Debara Aissa Boulila Issam Ghdiri;12/2021
S33_D0002;Koofin.co;Abdellaziz Boujbel Molka Khemir Monia Boujbel;12/2021
S33_D0003;LoxBox Services;Mohamed Riadh Hamama Helmi Selmi Henda Hamama;12/2021
S33_D0004;ALGAEPOOL;Taieb Nemissi Dominique Delobel;12/2021
S33_D0005;Shwoppy;Ikram Aloui Karim Aloui Yussr Chaouach;12/2021
S33_D0006;TUNISIE ENCHERE;Yassine Jebir;12/2021
S33_D0007;Koors;Mehdi Ben Abi Zid;12/2021
S33_D0008;Shotime;Souhail Berhouma Eya Kochta Saifeddine Berhouma;12/2021
S33_D0009;allcarta;Khalil Jebeniani Ahmed Omar Miladi;12/2021
S33_D0010;Care-Up;Adam Marzouki Emna Graja;12/2021
S33_D0011;lexi;Wael Ben Echikh chadli Ouhichi;12/2021
S33_D0012;On hand Apps;Foued Amiri Malek Amiri;12/2021
S33_D0013;ZID.tn;Iheb Souilem;12/2021
S33_D0014;DRACOSS;Amen Allah Souli Amal Bououd;12/2021
S33_D0015;mramma.tn;Akram Bsila Marwen Ben Mzoughia Nizar Said;12/2021
S33_D0016;Data For Brands;Myryam Toukabri Idris Bachali losada Abir Chérif;12/2021
S33_D0017;Karni;Afef Belhadj Mahmoud Hachicha Mohamed Amine Boussarsar;12/2021
S33_D0018;FIDNESS;Ahmed Najjar;12/2021
S33_D0019;arsek dripbox;Mohamed Haj Abdallah Kais Oueslati;12/2021
S33_D0020;Génération de l'hydrogène vert et son application aux stockage et conversion d'énergie;Bilel Gassara Kais Jamoussi Nabil Kechaou Mounir Trabelsi Fatma Mellouli;12/2021
S33_D0021;Skanit;Abdelkarim Rahal Nada Dkhil;12/2021
S33_D0022;Secret Sucré Kids;Sana Abid Mohamed Amine Mhiri;12/2021
S33_D0023;Revampr;Firas Ben Abid Marwen Sallem Adnen Saadaoui Adnen Somai;12/2021
S33_D0024;E-Fair;Mahdi Gargouri Hana Fersi;12/2021
S33_D0025;LeTakeAway;Mohamed Bilel Fitouri;12/2021
S33_D0026;Arkan;Hassen Marzouk Tarek Marzouk;12/2021
S33_D0027;AIFOG;Bassem Hadjkacem Hanen Hadjkacem;12/2021
S33_D0028;Evidens;Zied Jayari;12/2021
S33_D0029;Baddal;Fares Zouari Ibtihel Fekih;12/2021
S33_D0030;Smart cube store;Taher Ben Hammamia Seif Eddine Charada;12/2021
S33_D0031;GreenEdge;Sahbi Mallouli;12/2021
S33_D0032;Polygone-learning;Adel Hamdi Amel Hamdi Ahmed Massaoud Dhia Daly Imen Bouzidi Hiba Bakaka;12/2021
S33_D0033;فرید حول العالم;Rafik Jaballah;12/2021
S33_D0034;Pixii motors;Anis Fekih Wafa Dhifi Med Aymen Chebbi;12/2021
S33_D0035;julapi;Mohamed Mokrani Soufeya Ben Ezzdine;12/2021
S33_D0036;Innovant Screen Flex;Bilal Nsib Aymen Fezai;12/2021
S33_D0037;Arty;Bilal Nsib Mohamed Amine Maiz Aymen Fezai;12/2021
S33_D0038;allcarta;Khalil Jebeniani Ahmed Omar Miladi;12/2021
S33_D0039;Hello Dati;Nizar Hamdi;12/2021
S33_D0040;Dlilek Network;Moussa Tajouri Chourouk Attig;12/2021
S33_D0041;Farkito;Omar Kennou Ali Frad Mohamed Guirat Nada Hadrich;12/2021
S33_D0042;KIDZOOLINK;Bochra Bouchhima Said Mseddi Abbes Mseddi;12/2021
S33_D0043;Digital Health Services & Solutions;Houssem Ben Cheikh Riadh Dkhil Mariem Turki Maher Naouali Mona Khaled;12/2021
S33_D0044;DEV and DATAOPS;Charef Ahmed Anas Charfi;12/2021
S33_D0045;STE NIWEES TUNISIA;Abdallah NAJAH Hamza MEHRI Sofienne LASSOUED Boubaker KHALFAT Nour BOUYEDDA Mahassen MAHFOUDH Mohamed NAJAH;12/2021
S33_D0046;"Embedded Solutions and Adcanced Technology ""E.S.A.T""";Mohamed SELLAOUTI;12/2021
S33_D0047;Datavision;Skander Amor Borhen Jlidi;12/2021
S33_D0048;wireless services;Majdouline Mansour Majed Jabri Sahbi Mansour;12/2021
S33_D0049;WareCom;Hamza SAIDI Nour ABBOUS Ali SAIDI;12/2021
S33_D0050;We Code;Montasar Zaroui Mannai Karim;12/2021
S33_D0051;Vsober;Mohamed ala eddine Ben trad Syrine Boudriga;12/2021
S34_D0001;RAIS / SMART QUALITY GATE;Asma Reghimi;01/2022
S34_D0002;Kinko;Bilel Barouni Noureddine Ben Tahar Mohamed bilel Kedidi Atef Turki;01/2022
S34_D0003;KatYos;Yosra Arous Leila Bennasr Mahdi Arous;01/2022
S34_D0004;Lavocato;Khelifi Ali Khelifi Ibrahim;01/2022
S34_D0005;ArtForNess;Ines baccouche Aziz Baccouche;01/2022
S34_D0006;GoPayzi;Marouan Omezzine Houssem Charfi Khalil Zahouani;01/2022
S34_D0007;Above Creation;Ahmad Melki Houssem Othmeni;01/2022
S34_D0008;Tomobile Store;Hamdi Ammar Fakhreddine Menzli;01/2022
S34_D0009;Ostool;Ahmed Adnene Aissi Khameis El Hichri Mehdi Maadi Walid Ben Ali;01/2022
S34_D0010;Karriery;Halim Boussada Samy Ben Chaalia;01/2022
S34_D0011;PolyPath HealthTech Company;Karim Kachouri Salem Abdessalem Mohamed Zegdene Nejah Ben Nasrallah;01/2022
S34_D0012;Iysaal;kawther Mouelhi Mahfoudh Aouichri Haddad Rafik;01/2022
S34_D0013;Survey Fibre & Civil;Hichem Boussetta Jamel Hassine Zohra Neffati Monji Haddad;01/2022
S34_D0014;Tryppy;Mohamed Amine Mzoughi Yassine Kardoun Skander Saidi Guesmi Marwen;01/2022
S34_D0015;Deepth;Hamdi Mustapha Bouchra Abdallah;01/2022
S34_D0016;maginater;Madani Moutaa Bilel Bilelbasly;01/2022
S34_D0017;Hayat Tech;Mohamed Amine Bensalem Mohamed Kharrat Ahmed Yassine Bensalem Mestiri Habib;01/2022
S34_D0018;ZNet-IT;Yassin Guirat;01/2022
S34_D0019;Sté Carcoliva;Hassen Krid Ibrahim Hachicha Khalil Zouari Moez Krid Bassem Ayadi Soufiane Saddoud;01/2022
S34_D0020;Delifood;Lassaad Ben Rejeb;01/2022
S34_D0021;Birdhouce;Ramzi Chahin;01/2022
S34_D0022;H2S;Amin Haddad;01/2022
S34_D0023;Pharmadis;Fares Zarrouk Hatem Zarrouk;01/2022
S34_D0024;Hémisphère;Aouadi Aymen Malek Ben Yeder Firas Ben Hamida;01/2022
S34_D0025;Rewav;Adnene Ayed Hatem Ksouri;01/2022
S34_D0026;IPOLY STUDIO;Seifeddine El Ayeb El Ayeb Houssem Eddine;01/2022
S34_D0027;LOCA BNB;Bassem Almarzouki;01/2022
S34_D0028;Dawyny;Ridha Mahjoub;01/2022
S34_D0029;AgroGrowth;Sami Arfaoui Mohamed Takieddine Chabchoub Arij Ben Abid Omri takwa;01/2022
S34_D0030;Fluffy Food;Fedia Ayari Fida Ailaoui;01/2022
S34_D0031;Skillias;Ahmed Ayadi Yosr Ksontini Ahmed Sebai Nedra Khelil Khemaies Ahmed;01/2022
S34_D0032;DJubatusR;Houssem El Abed Ali Bayoudh;01/2022
S34_D0033;Evoo;Mohamed Gorrab;01/2022
S34_D0034;Agazone;Boussaidi Mohamed;01/2022
S34_D0035;ActivXtract;Sonia El Fekih Faouzi Zaghbib Amine Zaghbib;01/2022
S34_D0036;CORADASH;Sameh Souissi Nour Elimene Essid Radhouene Bousnina Marah Bouzaida;01/2022
S34_D0037;Shyk Voyage;Mohamed Nathan Fenina Nadia El Jed;01/2022
S34_D0038;STE DINEOMED SOLUTIONS;Kamel Sanai Yousri Filali Majdi Sidaoui Farhat Akrout Houssem eddine Sanai Walid Zaghdoud Amel saif ennasser Ameni Jebahi Asma Ben Abdallah;01/2022
S34_D0039;AI REC;Henda Regaya Maher Hemissi;01/2022
S34_D0040;Pivlo Technologies;Hamadi Ben Slimane Mosbehi Mohamed Montassar;01/2022
S34_D0041;Hayat Tech;Mohamed Amine Bensalem Mohamed Kharrat Ahmed Yassine Bensalem Mestiri Habib;01/2022
S34_D0042;SOCIETE CREATOR HUNTER;Abdelhalim Zaibi Ahmed Ben Mahmoud Wael Gargouri Adam Boulila;01/2022
S34_D0043;Géo Solutions Technologie;Nesria LEHIANI;01/2022
S34_D0044;Expensya Tunisie;Karim Jouini Jihed Othmani;01/2022
S34_D0045;Fouta Tunisia;Beldi Zied;01/2022
S34_D0046;BYEISSA;Ahmed ELMI Mohamed Jbalia Souhaib Rejeb Wajdi Tayachi;01/2022
S35_D0001;Tela;Chaima Chaouachi;02/2022
S35_D0002;FIDNESS;Ahmed Najjar;02/2022
S35_D0003;Nqollek Haja;Yasmine Ansari;02/2022
S35_D0004;WeFix;Sabri Cheriha;02/2022
S35_D0005;Trivaw;Houssem Eddine Ben Smida Awatef Rebhi;02/2022
S35_D0006;Kumulus;Iheb Triki Mohamed Ali Abid Nouha Abroug;02/2022
S35_D0007;Win now;Nesrine Welhezi Nizar Welhazi;02/2022
S35_D0008;Kiddo;Ahmed Jemaa Ines Rahrah;02/2022
S35_D0009;Qr Menu;Nour Kraiem Sirine Kraiem;02/2022
S35_D0010;Foodoo.tn;Sonia Othman Houssem Sahli;02/2022
S35_D0011;Clic to know;Zied Teber Nejmeddinne Sakly Houssem Chkioua;02/2022
S35_D0012;NEFEL EDUCATION;Amira Guermazi Abdeljelil Lazaar Bashar Kamel Lazaar;02/2022
S35_D0013;VIRIBUS CENTER;Houssem Sliti Ahmed Laamouchi;02/2022
